"url","Image","Image_alt","Image_link","Overviewtop link","Overviewtop link_link","Absmiddle image","Absmiddle image_alt","Certruntime value 1","Certruntime value 3","Certruntime value 4","Certruntime value 5","Certruntime value 6","Metascoreno content","Outline description","Director link","Director link_link","Stars","Stars_link","Stars (1)","Stars (1)_link","Stars (2)","Stars (2)_link","Stars (3)","Stars (3)_link"
"http://www.imdb.com/movies-coming-soon/2016-10/?ref_=cs_dt_nx","http://ia.media-imdb.com/images/M/MV5BMTUwMjc4MTYyOV5BMl5BanBnXkFtZTgwMDk5NDQyOTE@._V1_UY209_CR0,0,140,209_AL_.jpg; http://ia.media-imdb.com/images/M/MV5BMTUwMjc4MTYyOV5BMl5BanBnXkFtZTgwMDk5NDQyOTE@._V1_UY209_CR0,0,140,209_AL_.jpg","Jack Reacher: Never Go Back (2016) Poster; Jack Reacher: Never Go Back (2016) Poster","http://www.imdb.com/title/tt3393786/?ref_=cs_ov_i; http://www.imdb.com/title/tt3393786/?ref_=cs_ov_i","Jack Reacher: Never Go Back (2016)","http://www.imdb.com/title/tt3393786/?ref_=cs_ov_tt","","",,"Action","Adventure","Crime","Mystery",,"Jack Reacher returns to the headquarters of his old unit, only to find out he's now accused of a 16-year-old homicide.","Edward Zwick","http://www.imdb.com/name/nm0001880/?ref_=cs_ov_nm","Tom Cruise","http://www.imdb.com/name/nm0000129/?ref_=cs_ov_nm","Cobie Smulders","http://www.imdb.com/name/nm1130627/?ref_=cs_ov_nm","Robert Knepper","http://www.imdb.com/name/nm0460694/?ref_=cs_ov_nm","Chase Savoie","http://www.imdb.com/name/nm7856358/?ref_=cs_ov_nm"
"http://www.imdb.com/movies-coming-soon/2016-10/?ref_=cs_dt_nx","http://ia.media-imdb.com/images/M/MV5BMTc3MTE1ODcxNl5BMl5BanBnXkFtZTgwNTY2MTUyOTE@._V1_UY209_CR1,0,140,209_AL_.jpg; http://ia.media-imdb.com/images/M/MV5BMTc3MTE1ODcxNl5BMl5BanBnXkFtZTgwNTY2MTUyOTE@._V1_UY209_CR1,0,140,209_AL_.jpg","Ouija 2 (2016) Poster; Ouija 2 (2016) Poster","http://www.imdb.com/title/tt4361050/?ref_=cs_ov_i; http://www.imdb.com/title/tt4361050/?ref_=cs_ov_i","Ouija 2 (2016)","http://www.imdb.com/title/tt4361050/?ref_=cs_ov_tt","http://ia.media-imdb.com/images/G/01/imdb/images/certificates/us/pg_13-2767653680._CB271197458_.png","Certificate PG-13",,"Horror","Thriller",,,,"In 1965 Los Angeles, a widowed mother and her two daughters add a new stunt to bolster their seance scam business and unwittingly invite authentic evil into their home. When the youngest daughter is overtaken by a merciless spirit, the family confronts unthinkable fears to save her and send her possessor back to the other side.","Mike Flanagan","http://www.imdb.com/name/nm1093039/?ref_=cs_ov_nm","Elizabeth Reaser","http://www.imdb.com/name/nm0714147/?ref_=cs_ov_nm","Kate Siegel","http://www.imdb.com/name/nm2318089/?ref_=cs_ov_nm","Henry Thomas","http://www.imdb.com/name/nm0001794/?ref_=cs_ov_nm","Lin Shaye","http://www.imdb.com/name/nm0005417/?ref_=cs_ov_nm"
"http://www.imdb.com/movies-coming-soon/2016-10/?ref_=cs_dt_nx","http://ia.media-imdb.com/images/G/01/imdb/images/nopicture/140x209/film-4001654135._CB271193464_.png; http://ia.media-imdb.com/images/G/01/imdb/images/nopicture/140x209/film-4001654135._CB271193464_.png","Boo! A Madea Halloween (2016) Poster; Boo! A Madea Halloween (2016) Poster","http://www.imdb.com/title/tt5325452/?ref_=cs_ov_i; http://www.imdb.com/title/tt5325452/?ref_=cs_ov_i","Boo! A Madea Halloween (2016)","http://www.imdb.com/title/tt5325452/?ref_=cs_ov_tt","","",,"Comedy","Drama",,,,"Madea winds up in the middle of mayhem when she spends a haunted Halloween fending off killers, paranormal poltergeists, ghosts, ghouls and zombies while keeping a watchful eye on a group of misbehaving teens.","Tyler Perry","http://www.imdb.com/name/nm1347153/?ref_=cs_ov_nm","Bella Thorne","http://www.imdb.com/name/nm2254074/?ref_=cs_ov_nm","Tyler Perry","http://www.imdb.com/name/nm1347153/?ref_=cs_ov_nm","Kian Lawley","http://www.imdb.com/name/nm6329504/?ref_=cs_ov_nm","Diamond White","http://www.imdb.com/name/nm4024158/?ref_=cs_ov_nm"
"http://www.imdb.com/movies-coming-soon/2016-10/?ref_=cs_dt_nx","http://ia.media-imdb.com/images/M/MV5BMjIwMjUyODExOV5BMl5BanBnXkFtZTgwMjE0NDM4ODE@._V1_UY209_CR0,0,140,209_AL_.jpg; http://ia.media-imdb.com/images/M/MV5BMjIwMjUyODExOV5BMl5BanBnXkFtZTgwMjE0NDM4ODE@._V1_UY209_CR0,0,140,209_AL_.jpg","Inferno (2016) Poster; Inferno (2016) Poster","http://www.imdb.com/title/tt3062096/?ref_=cs_ov_i; http://www.imdb.com/title/tt3062096/?ref_=cs_ov_i","Inferno (2016)","http://www.imdb.com/title/tt3062096/?ref_=cs_ov_tt","http://ia.media-imdb.com/images/G/01/imdb/images/certificates/us/pg_13-2767653680._CB271197458_.png","Certificate PG-13",,"Mystery","Thriller",,,,"When Robert Langdon wakes up in an Italian hospital with amnesia, he teams up with Dr. Sienna Brooks, and together they must race across Europe against the clock to foil a deadly global plot.","Ron Howard","http://www.imdb.com/name/nm0000165/?ref_=cs_ov_nm","Felicity Jones","http://www.imdb.com/name/nm0428065/?ref_=cs_ov_nm","Ben Foster","http://www.imdb.com/name/nm0004936/?ref_=cs_ov_nm","Tom Hanks","http://www.imdb.com/name/nm0000158/?ref_=cs_ov_nm","Irrfan Khan","http://www.imdb.com/name/nm0451234/?ref_=cs_ov_nm"
"http://www.imdb.com/movies-coming-soon/2016-10/?ref_=cs_dt_nx","http://ia.media-imdb.com/images/M/MV5BYTg1NTI4Y2UtOTk0My00MzFiLTg5MWMtZWE0MDU1NWU2NjA1XkEyXkFqcGdeQXVyNjY1NTE1MDE@._V1_UY209_CR4,0,140,209_AL_.jpg; http://ia.media-imdb.com/images/M/MV5BYTg1NTI4Y2UtOTk0My00MzFiLTg5MWMtZWE0MDU1NWU2NjA1XkEyXkFqcGdeQXVyNjY1NTE1MDE@._V1_UY209_CR4,0,140,209_AL_.jpg","Rings (2016) Poster; Rings (2016) Poster","http://www.imdb.com/title/tt0498381/?ref_=cs_ov_i; http://www.imdb.com/title/tt0498381/?ref_=cs_ov_i","Rings (2016)","http://www.imdb.com/title/tt0498381/?ref_=cs_ov_tt","","",,"Drama","Horror",,,,"Samara returns with a familiar video tape to strike terror again in the third film of the Ring series, Rings.","F. Javier Gutiérrez","http://www.imdb.com/name/nm1279573/?ref_=cs_ov_nm","Aimee Teegarden","http://www.imdb.com/name/nm1631435/?ref_=cs_ov_nm","Johnny Galecki","http://www.imdb.com/name/nm0301959/?ref_=cs_ov_nm","Alex Roe","http://www.imdb.com/name/nm1025139/?ref_=cs_ov_nm","Lizzie Brocheré","http://www.imdb.com/name/nm1227053/?ref_=cs_ov_nm"
"http://www.imdb.com/movies-coming-soon/2016-12/?ref_=cs_dt_nx","http://ia.media-imdb.com/images/G/01/imdb/images/nopicture/140x209/film-4001654135._CB271193464_.png; http://ia.media-imdb.com/images/G/01/imdb/images/nopicture/140x209/film-4001654135._CB271193464_.png","The Strangers 2 Poster; The Strangers 2 Poster","http://www.imdb.com/title/tt1285009/?ref_=cs_ov_i; http://www.imdb.com/title/tt1285009/?ref_=cs_ov_i","The Strangers 2","http://www.imdb.com/title/tt1285009/?ref_=cs_ov_tt","","",,"Horror",,,,,"The plot follows a family of four who have been evicted from their home due to the economy, and are paid a visit by the same three strangers from the first film. It is not known whether the sequel will follow a theatrical or a straight-to-DVD release. Liv Tyler will return as Kristen McKay while the original three masked villains are also set to return, however, in an interview Tyler had announced that she would only have a minor role.","Marcel Langenegger","http://www.imdb.com/name/nm2251947/?ref_=cs_ov_nm",,,,,,,,
"http://www.imdb.com/movies-coming-soon/2016-12/?ref_=cs_dt_nx","http://ia.media-imdb.com/images/M/MV5BOTM2ODFkNmYtNTFkMS00Y2YwLWFiZmUtOWY1OGEyMjU4NTRjXkEyXkFqcGdeQXVyNTM3MDAyOTc@._V1_UY209_CR129,0,140,209_AL_.jpg; http://ia.media-imdb.com/images/M/MV5BOTM2ODFkNmYtNTFkMS00Y2YwLWFiZmUtOWY1OGEyMjU4NTRjXkEyXkFqcGdeQXVyNTM3MDAyOTc@._V1_UY209_CR129,0,140,209_AL_.jpg","La La Land (2016) Poster; La La Land (2016) Poster","http://www.imdb.com/title/tt3783958/?ref_=cs_ov_i; http://www.imdb.com/title/tt3783958/?ref_=cs_ov_i","La La Land (2016)","http://www.imdb.com/title/tt3783958/?ref_=cs_ov_tt","","",,"Comedy","Drama","Musical","Romance",,"A jazz pianist falls for an aspiring actress in Los Angeles.","Damien Chazelle","http://www.imdb.com/name/nm3227090/?ref_=cs_ov_nm","Emma Stone","http://www.imdb.com/name/nm1297015/?ref_=cs_ov_nm","Ryan Gosling","http://www.imdb.com/name/nm0331516/?ref_=cs_ov_nm","J.K. Simmons","http://www.imdb.com/name/nm0799777/?ref_=cs_ov_nm","Ana Flavia Gavlak","http://www.imdb.com/name/nm5349303/?ref_=cs_ov_nm"
"http://www.imdb.com/movies-coming-soon/2016-12/?ref_=cs_dt_nx","http://ia.media-imdb.com/images/G/01/imdb/images/nopicture/140x209/film-4001654135._CB271193464_.png; http://ia.media-imdb.com/images/G/01/imdb/images/nopicture/140x209/film-4001654135._CB271193464_.png","Kidnap (2016) Poster; Kidnap (2016) Poster","http://www.imdb.com/title/tt1458169/?ref_=cs_ov_i; http://www.imdb.com/title/tt1458169/?ref_=cs_ov_i","Kidnap (2016)","http://www.imdb.com/title/tt1458169/?ref_=cs_ov_tt","","",,"Thriller",,,,,"A mother stops at nothing to recover her kidnapped son.","Luis Prieto","http://www.imdb.com/name/nm1060986/?ref_=cs_ov_nm","Halle Berry","http://www.imdb.com/name/nm0000932/?ref_=cs_ov_nm","Dana Gourrier","http://www.imdb.com/name/nm4158239/?ref_=cs_ov_nm","Christopher Berry","http://www.imdb.com/name/nm0077512/?ref_=cs_ov_nm","Lew Temple","http://www.imdb.com/name/nm0854702/?ref_=cs_ov_nm"
"http://www.imdb.com/movies-coming-soon/2016-12/?ref_=cs_dt_nx","http://ia.media-imdb.com/images/G/01/imdb/images/nopicture/140x209/film-4001654135._CB271193464_.png; http://ia.media-imdb.com/images/G/01/imdb/images/nopicture/140x209/film-4001654135._CB271193464_.png","Office Christmas Party (2016) Poster; Office Christmas Party (2016) Poster","http://www.imdb.com/title/tt1711525/?ref_=cs_ov_i; http://www.imdb.com/title/tt1711525/?ref_=cs_ov_i","Office Christmas Party (2016)","http://www.imdb.com/title/tt1711525/?ref_=cs_ov_tt","","",,"Comedy",,,,,"When his uptight CEO sister threatens to shut down his branch, the branch manager throws an epic Christmas party in order to land a big client and save the day, but the party gets way out of hand...","Josh Gordon; Will Speck","http://www.imdb.com/name/nm0330347/?ref_=cs_ov_nm; http://www.imdb.com/name/nm0817447/?ref_=cs_ov_nm","Olivia Munn","http://www.imdb.com/name/nm1601397/?ref_=cs_ov_nm","Kate McKinnon","http://www.imdb.com/name/nm0571952/?ref_=cs_ov_nm","Abbey Lee","http://www.imdb.com/name/nm3880181/?ref_=cs_ov_nm","Jennifer Aniston","http://www.imdb.com/name/nm0000098/?ref_=cs_ov_nm"
"http://www.imdb.com/movies-coming-soon/2016-12/?ref_=cs_dt_nx","http://ia.media-imdb.com/images/M/MV5BMTcxOTE5NzQwNF5BMl5BanBnXkFtZTgwOTMzMTc1ODE@._V1_UY209_CR0,0,140,209_AL_.jpg; http://ia.media-imdb.com/images/M/MV5BMTcxOTE5NzQwNF5BMl5BanBnXkFtZTgwOTMzMTc1ODE@._V1_UY209_CR0,0,140,209_AL_.jpg","Bye Bye Man (2016) Poster; Bye Bye Man (2016) Poster","http://www.imdb.com/title/tt4030600/?ref_=cs_ov_i; http://www.imdb.com/title/tt4030600/?ref_=cs_ov_i","Bye Bye Man (2016)","http://www.imdb.com/title/tt4030600/?ref_=cs_ov_tt","http://ia.media-imdb.com/images/G/01/imdb/images/certificates/us/r-2493392566._CB271202403_.png","Certificate R",,"Horror","Thriller",,,,"Three friends stumble upon the horrific origins of the Bye Bye Man, a mysterious figure they discover is the root cause of the evil behind man's most unspeakable acts.","Stacy Title","http://www.imdb.com/name/nm0864468/?ref_=cs_ov_nm","Douglas Smith","http://www.imdb.com/name/nm0808022/?ref_=cs_ov_nm","Lucien Laviscount","http://www.imdb.com/name/nm1620741/?ref_=cs_ov_nm","Cressida Bonas","http://www.imdb.com/name/nm6463103/?ref_=cs_ov_nm","Doug Jones","http://www.imdb.com/name/nm0427964/?ref_=cs_ov_nm"
"http://www.imdb.com/movies-coming-soon/2016-12/?ref_=cs_dt_nx","http://ia.media-imdb.com/images/M/MV5BMTQ5Nzg4ODczN15BMl5BanBnXkFtZTgwODA1MDY1ODE@._V1_UY209_CR0,0,140,209_AL_.jpg; http://ia.media-imdb.com/images/M/MV5BMTQ5Nzg4ODczN15BMl5BanBnXkFtZTgwODA1MDY1ODE@._V1_UY209_CR0,0,140,209_AL_.jpg","Rogue One: A Star Wars Story (2016) Poster; Rogue One: A Star Wars Story (2016) Poster","http://www.imdb.com/title/tt3748528/?ref_=cs_ov_i; http://www.imdb.com/title/tt3748528/?ref_=cs_ov_i","Rogue One: A Star Wars Story (2016)","http://www.imdb.com/title/tt3748528/?ref_=cs_ov_tt","","",,"Action","Adventure","Fantasy","Sci-Fi",,"Rebels set out on a mission to steal the plans for the Death Star.","Gareth Edwards","http://www.imdb.com/name/nm2284484/?ref_=cs_ov_nm","Felicity Jones","http://www.imdb.com/name/nm0428065/?ref_=cs_ov_nm","Ben Mendelsohn","http://www.imdb.com/name/nm0578853/?ref_=cs_ov_nm","Alan Tudyk","http://www.imdb.com/name/nm0876138/?ref_=cs_ov_nm","Mads Mikkelsen","http://www.imdb.com/name/nm0586568/?ref_=cs_ov_nm"
"http://www.imdb.com/movies-coming-soon/2016-12/?ref_=cs_dt_nx","http://ia.media-imdb.com/images/G/01/imdb/images/nopicture/140x209/film-4001654135._CB271193464_.png; http://ia.media-imdb.com/images/G/01/imdb/images/nopicture/140x209/film-4001654135._CB271193464_.png","Collateral Beauty (2016) Poster; Collateral Beauty (2016) Poster","http://www.imdb.com/title/tt4682786/?ref_=cs_ov_i; http://www.imdb.com/title/tt4682786/?ref_=cs_ov_i","Collateral Beauty (2016)","http://www.imdb.com/title/tt4682786/?ref_=cs_ov_tt","","",,"Drama",,,,,"A tragic event sends a New York ad man on a downward spiral.","David Frankel","http://www.imdb.com/name/nm0291205/?ref_=cs_ov_nm","Will Smith","http://www.imdb.com/name/nm0000226/?ref_=cs_ov_nm","Kate Winslet","http://www.imdb.com/name/nm0000701/?ref_=cs_ov_nm","Keira Knightley","http://www.imdb.com/name/nm0461136/?ref_=cs_ov_nm","Helen Mirren","http://www.imdb.com/name/nm0000545/?ref_=cs_ov_nm"
"http://www.imdb.com/movies-coming-soon/2016-12/?ref_=cs_dt_nx","http://ia.media-imdb.com/images/G/01/imdb/images/nopicture/140x209/film-4001654135._CB271193464_.png; http://ia.media-imdb.com/images/G/01/imdb/images/nopicture/140x209/film-4001654135._CB271193464_.png","Passengers (2016) Poster; Passengers (2016) Poster","http://www.imdb.com/title/tt1355644/?ref_=cs_ov_i; http://www.imdb.com/title/tt1355644/?ref_=cs_ov_i","Passengers (2016)","http://www.imdb.com/title/tt1355644/?ref_=cs_ov_tt","","",,"Adventure","Sci-Fi",,,,"A spacecraft traveling to a distant colony planet and transporting thousands of people has a malfunction in its sleep chambers. As a result, two passengers are awakened 60 years early.","Morten Tyldum","http://www.imdb.com/name/nm0878763/?ref_=cs_ov_nm","Chris Pratt","http://www.imdb.com/name/nm0695435/?ref_=cs_ov_nm","Jennifer Lawrence","http://www.imdb.com/name/nm2225369/?ref_=cs_ov_nm","Michael Sheen","http://www.imdb.com/name/nm0790688/?ref_=cs_ov_nm","Laurence Fishburne","http://www.imdb.com/name/nm0000401/?ref_=cs_ov_nm"
"http://www.imdb.com/movies-coming-soon/2016-12/?ref_=cs_dt_nx","http://ia.media-imdb.com/images/M/MV5BMTYzODYzODU2Ml5BMl5BanBnXkFtZTgwNTc1MTA2NzE@._V1_UY209_CR0,0,140,209_AL_.jpg; http://ia.media-imdb.com/images/M/MV5BMTYzODYzODU2Ml5BMl5BanBnXkFtZTgwNTc1MTA2NzE@._V1_UY209_CR0,0,140,209_AL_.jpg","Sing (2016) Poster; Sing (2016) Poster","http://www.imdb.com/title/tt3470600/?ref_=cs_ov_i; http://www.imdb.com/title/tt3470600/?ref_=cs_ov_i","Sing (2016)","http://www.imdb.com/title/tt3470600/?ref_=cs_ov_tt","","",,"Animation","Comedy","Family","Musical",,"A koala named Buster recruits his best friend to help him drum up business for his theater by hosting a singing competition.","Garth Jennings","http://www.imdb.com/name/nm1134029/?ref_=cs_ov_nm","Matthew McConaughey","http://www.imdb.com/name/nm0000190/?ref_=cs_ov_nm","Scarlett Johansson","http://www.imdb.com/name/nm0424060/?ref_=cs_ov_nm","Taron Egerton","http://www.imdb.com/name/nm5473782/?ref_=cs_ov_nm","Reese Witherspoon","http://www.imdb.com/name/nm0000702/?ref_=cs_ov_nm"
"http://www.imdb.com/movies-coming-soon/2016-12/?ref_=cs_dt_nx","http://ia.media-imdb.com/images/M/MV5BMTU2MTQwMjU1OF5BMl5BanBnXkFtZTgwMDA5NjU5ODE@._V1_UY209_CR0,0,140,209_AL_.jpg; http://ia.media-imdb.com/images/M/MV5BMTU2MTQwMjU1OF5BMl5BanBnXkFtZTgwMDA5NjU5ODE@._V1_UY209_CR0,0,140,209_AL_.jpg","Assassin's Creed (2016) Poster; Assassin's Creed (2016) Poster","http://www.imdb.com/title/tt2094766/?ref_=cs_ov_i; http://www.imdb.com/title/tt2094766/?ref_=cs_ov_i","Assassin's Creed (2016)","http://www.imdb.com/title/tt2094766/?ref_=cs_ov_tt","","",,"Action","Adventure","Fantasy","Sci-Fi",,"When Callum Lynch explores the memories of his ancestor Aguilar and gains the skills of a Master Assassin, he discovers he is a descendant of the secret Assassins society.","Justin Kurzel","http://www.imdb.com/name/nm2355933/?ref_=cs_ov_nm","Michael Fassbender","http://www.imdb.com/name/nm1055413/?ref_=cs_ov_nm","Marion Cotillard","http://www.imdb.com/name/nm0182839/?ref_=cs_ov_nm","Jeremy Irons","http://www.imdb.com/name/nm0000460/?ref_=cs_ov_nm","Brendan Gleeson","http://www.imdb.com/name/nm0322407/?ref_=cs_ov_nm"
"http://www.imdb.com/movies-coming-soon/2016-12/?ref_=cs_dt_nx","http://ia.media-imdb.com/images/G/01/imdb/images/nopicture/140x209/film-4001654135._CB271193464_.png; http://ia.media-imdb.com/images/G/01/imdb/images/nopicture/140x209/film-4001654135._CB271193464_.png","Patriots Day (2016) Poster; Patriots Day (2016) Poster","http://www.imdb.com/title/tt4572514/?ref_=cs_ov_i; http://www.imdb.com/title/tt4572514/?ref_=cs_ov_i","Patriots Day (2016)","http://www.imdb.com/title/tt4572514/?ref_=cs_ov_tt","","",,"Drama","History","Thriller",,,"An account of Boston Police Commissioner Ed Davis's actions in the events leading up to the 2013 Boston Marathon bombing and the aftermath, which includes the city-wide manhunt to find the terrorists behind it.","Peter Berg","http://www.imdb.com/name/nm0000916/?ref_=cs_ov_nm","Melissa Benoist","http://www.imdb.com/name/nm2552034/?ref_=cs_ov_nm","Mark Wahlberg","http://www.imdb.com/name/nm0000242/?ref_=cs_ov_nm","John Goodman","http://www.imdb.com/name/nm0000422/?ref_=cs_ov_nm","Michelle Monaghan","http://www.imdb.com/name/nm1157358/?ref_=cs_ov_nm"
"http://www.imdb.com/movies-coming-soon/2016-12/?ref_=cs_dt_nx","http://ia.media-imdb.com/images/G/01/imdb/images/nopicture/140x209/film-4001654135._CB271193464_.png; http://ia.media-imdb.com/images/G/01/imdb/images/nopicture/140x209/film-4001654135._CB271193464_.png","Why Him? (2016) Poster; Why Him? (2016) Poster","http://www.imdb.com/title/tt4501244/?ref_=cs_ov_i; http://www.imdb.com/title/tt4501244/?ref_=cs_ov_i","Why Him? (2016)","http://www.imdb.com/title/tt4501244/?ref_=cs_ov_tt","","",,"Comedy",,,,,"A dad forms a bitter rivalry with his daughter's young rich boyfriend.","John Hamburg","http://www.imdb.com/name/nm0357453/?ref_=cs_ov_nm","Zoey Deutch","http://www.imdb.com/name/nm3614913/?ref_=cs_ov_nm","Bryan Cranston","http://www.imdb.com/name/nm0186505/?ref_=cs_ov_nm","James Franco","http://www.imdb.com/name/nm0290556/?ref_=cs_ov_nm","Megan Mullally","http://www.imdb.com/name/nm0005259/?ref_=cs_ov_nm"
"http://www.imdb.com/movies-coming-soon/2016-11/?ref_=cs_dt_nx","http://ia.media-imdb.com/images/M/MV5BMTA3OTYyODM2NjJeQTJeQWpwZ15BbWU4MDM0NzYwNjgx._V1_UY209_CR0,0,140,209_AL_.jpg; http://ia.media-imdb.com/images/M/MV5BMTA3OTYyODM2NjJeQTJeQWpwZ15BbWU4MDM0NzYwNjgx._V1_UY209_CR0,0,140,209_AL_.jpg","Doctor Strange (2016) Poster; Doctor Strange (2016) Poster","http://www.imdb.com/title/tt1211837/?ref_=cs_ov_i; http://www.imdb.com/title/tt1211837/?ref_=cs_ov_i","Doctor Strange (2016)","http://www.imdb.com/title/tt1211837/?ref_=cs_ov_tt","","",,"Action","Adventure","Fantasy","Sci-Fi",,"After his career is destroyed, a brilliant but arrogant and conceited surgeon gets a new lease on life when a sorcerer takes him under her wing and trains him to defend the world against evil.","Scott Derrickson","http://www.imdb.com/name/nm0220600/?ref_=cs_ov_nm","Rachel McAdams","http://www.imdb.com/name/nm1046097/?ref_=cs_ov_nm","Benedict Cumberbatch","http://www.imdb.com/name/nm1212722/?ref_=cs_ov_nm","Tilda Swinton","http://www.imdb.com/name/nm0842770/?ref_=cs_ov_nm","Mads Mikkelsen","http://www.imdb.com/name/nm0586568/?ref_=cs_ov_nm"
"http://www.imdb.com/movies-coming-soon/2016-11/?ref_=cs_dt_nx","http://ia.media-imdb.com/images/M/MV5BMTg5NjE0ODQ1OV5BMl5BanBnXkFtZTgwNDM0OTQ4NzE@._V1_UY209_CR0,0,140,209_AL_.jpg; http://ia.media-imdb.com/images/M/MV5BMTg5NjE0ODQ1OV5BMl5BanBnXkFtZTgwNDM0OTQ4NzE@._V1_UY209_CR0,0,140,209_AL_.jpg","Trolls (2016) Poster; Trolls (2016) Poster","http://www.imdb.com/title/tt1679335/?ref_=cs_ov_i; http://www.imdb.com/title/tt1679335/?ref_=cs_ov_i","Trolls (2016)","http://www.imdb.com/title/tt1679335/?ref_=cs_ov_tt","","",,"Animation","Adventure","Family","Fantasy",,"DreamWorks Animation's TROLLS is an irreverent comedy extravaganza with incredible music! From the genius creators of SHREK, TROLLS stars Anna Kendrick as Poppy, the optimistic leader of the Trolls, and her polar opposite, Branch, played by Justin Timberlake. Together, this unlikely pair of Trolls must embark on an adventure that takes them far beyond the only world they've ever known.","Mike Mitchell; Walt Dohrn","http://www.imdb.com/name/nm0593610/?ref_=cs_ov_nm; http://www.imdb.com/name/nm0230666/?ref_=cs_ov_nm","Anna Kendrick","http://www.imdb.com/name/nm0447695/?ref_=cs_ov_nm","Zooey Deschanel","http://www.imdb.com/name/nm0221046/?ref_=cs_ov_nm","James Corden","http://www.imdb.com/name/nm0179479/?ref_=cs_ov_nm","Christopher Mintz-Plasse","http://www.imdb.com/name/nm2395586/
"http://www.imdb.com/movies-coming-soon/2016-11/?ref_=cs_dt_nx","http://ia.media-imdb.com/images/M/MV5BMjc4NjMxMTctMGI5Mi00NTBhLWFiMjYtNWJkMjAwZGU4ZWI3XkEyXkFqcGdeQXVyNjM4NzM5NDU@._V1_UY209_CR105,0,140,209_AL_.jpg; http://ia.media-imdb.com/images/M/MV5BMjc4NjMxMTctMGI5Mi00NTBhLWFiMjYtNWJkMjAwZGU4ZWI3XkEyXkFqcGdeQXVyNjM4NzM5NDU@._V1_UY209_CR105,0,140,209_AL_.jpg","Bastards (2016) Poster; Bastards (2016) Poster","http://www.imdb.com/title/tt1966359/?ref_=cs_ov_i; http://www.imdb.com/title/tt1966359/?ref_=cs_ov_i","Bastards (2016)","http://www.imdb.com/title/tt1966359/?ref_=cs_ov_tt","","",,"Comedy",,,,,"Upon learning that their mother has been lying to them for years about their allegedly deceased father, two fraternal twin brothers hit the road in order to find him.","Lawrence Sher","http://www.imdb.com/name/nm0003394/?ref_=cs_ov_nm","J.K. Simmons","http://www.imdb.com/name/nm0799777/?ref_=cs_ov_nm","Owen Wilson","http://www.imdb.com/name/nm0005562/?ref_=cs_ov_nm","Katie Aselton","http://www.imdb.com/name/nm1051221/?ref_=cs_ov_nm","Glenn Close","http://www.imdb.com/name/nm0000335/?ref_=cs_ov_nm"
"http://www.imdb.com/movies-coming-soon/2016-11/?ref_=cs_dt_nx","http://ia.media-imdb.com/images/M/MV5BMjE4NTI3NjIzOF5BMl5BanBnXkFtZTgwNjI0NTI5ODE@._V1_UY209_CR0,0,140,209_AL_.jpg; http://ia.media-imdb.com/images/M/MV5BMjE4NTI3NjIzOF5BMl5BanBnXkFtZTgwNjI0NTI5ODE@._V1_UY209_CR0,0,140,209_AL_.jpg","Loving (2016) Poster; Loving (2016) Poster","http://www.imdb.com/title/tt4669986/?ref_=cs_ov_i; http://www.imdb.com/title/tt4669986/?ref_=cs_ov_i","Loving (2016)","http://www.imdb.com/title/tt4669986/?ref_=cs_ov_tt","http://ia.media-imdb.com/images/G/01/imdb/images/certificates/us/pg_13-2767653680._CB271197458_.png","Certificate PG-13","123 min","Biography","Drama","History",,"Metascore: 71/100 (12 reviews); Metascore: 71/100 (12 reviews)","Richard and Mildred Loving, an interracial couple, are sentenced to prison in Virginia in 1958 for getting married.","Jeff Nichols","http://www.imdb.com/name/nm2158772/?ref_=cs_ov_nm","Ruth Negga","http://www.imdb.com/name/nm1550948/?ref_=cs_ov_nm","Joel Edgerton","http://www.imdb.com/name/nm0249291/?ref_=cs_ov_nm","Michael Shannon","http://www.imdb.com/name/nm0788335/?ref_=cs_ov_nm","Marton Csokas","http://www.imdb.com/name/nm0190744/?ref_=cs_ov_nm"
"http://www.imdb.com/movies-coming-soon/2016-11/?ref_=cs_dt_nx","http://ia.media-imdb.com/images/M/MV5BMTY1NDI1Nzg4OF5BMl5BanBnXkFtZTgwNjYxOTg4ODE@._V1_UX140_CR0,0,140,209_AL_.jpg; http://ia.media-imdb.com/images/M/MV5BMTY1NDI1Nzg4OF5BMl5BanBnXkFtZTgwNjYxOTg4ODE@._V1_UX140_CR0,0,140,209_AL_.jpg","Billy Lynn's Long Halftime Walk (2016) Poster; Billy Lynn's Long Halftime Walk (2016) Poster","http://www.imdb.com/title/tt2513074/?ref_=cs_ov_i; http://www.imdb.com/title/tt2513074/?ref_=cs_ov_i","Billy Lynn's Long Halftime Walk (2016)","http://www.imdb.com/title/tt2513074/?ref_=cs_ov_tt","","",,"Drama","History","War",,,"19-year-old Billy Lynn is brought home for a victory tour after a harrowing Iraq battle. Through flashbacks the film shows what really happened to his squad - contrasting the realities of war with America's perceptions.","Ang Lee","http://www.imdb.com/name/nm0000487/?ref_=cs_ov_nm","Kristen Stewart","http://www.imdb.com/name/nm0829576/?ref_=cs_ov_nm","Vin Diesel","http://www.imdb.com/name/nm0004874/?ref_=cs_ov_nm","Garrett Hedlund","http://www.imdb.com/name/nm1330560/?ref_=cs_ov_nm","Steve Martin","http://www.imdb.com/name/nm0000188/?ref_=cs_ov_nm"
